tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,original_language,is_franchise,budget,revenue,saga_position
tt0080491,movie,Caligula,1979,156,"Drama,History",5.4,41933,it,True,17500000.0,23400000.0,1.0
tt0080520,movie,Cheech and Chong's Next Movie,1980,99,"Comedy,Crime",6.0,14621,en,True,0.0,41675194.0,2.0
tt0080684,movie,Star Wars: Episode V - The Empire Strikes Back,1980,124,"Adventure,Fantasy,Sci-Fi",8.7,1510600,en,True,18000000.0,538400000.0,2.0
tt0080761,movie,Friday the 13th,1980,95,"Horror,Mystery,Thriller",6.4,175344,en,True,550000.0,39925100.0,1.0
tt0080801,movie,The Gods Must Be Crazy,1980,109,"Adventure,Comedy",7.3,63279,en,True,5000000.0,200000000.0,1.0
tt0081383,movie,Prom Night,1980,92,"Horror,Mystery,Thriller",5.3,24061,en,True,1500000.0,14796236.0,1.0
tt0081455,movie,Scanners,1981,103,"Horror,Sci-Fi,Thriller",6.7,67919,en,True,4100000.0,14225876.0,1.0
tt0081505,movie,The Shining,1980,146,"Drama,Horror",8.4,1231307,en,True,19000000.0,44781695.0,1.0
tt0081529,movie,Smokey and the Bandit II,1980,100,"Action,Adventure,Comedy",5.3,19183,en,True,17000000.0,66100000.0,2.0
tt0081573,movie,Superman II,1980,127,"Action,Adventure,Sci-Fi",6.8,123989,en,True,54000000.0,216385706.0,2.0
tt0082010,movie,An American Werewolf in London,1981,97,"Comedy,Horror",7.5,135204,en,True,10000000.0,31973249.0,1.0
tt0082031,movie,Arthur,1981,97,"Comedy,Romance",6.9,33766,en,True,7000000.0,95461682.0,1.0
tt0082100,movie,The Party,1980,100,"Comedy,Drama,Romance",6.7,11938,fr,True,0.0,0.0,1.0
tt0082136,movie,The Cannonball Run,1981,95,"Action,Comedy,Sport",6.2,43897,en,True,18000000.0,72179579.0,1.0
tt0082198,movie,Conan the Barbarian,1982,129,"Adventure,Fantasy",6.9,174437,en,True,20000000.0,68851475.0,1.0
tt0082250,movie,Death Wish II,1982,89,"Action,Crime,Drama",6.0,20423,en,True,8000000.0,45000000.0,2.0
tt0082340,movie,Escape from New York,1981,99,"Action,Adventure,Sci-Fi",7.1,173728,en,True,6000000.0,50244700.0,1.0
tt0082377,movie,The Final Conflict,1981,108,Horror,5.5,25742,en,True,5000000.0,20471382.0,3.0
tt0082398,movie,For Your Eyes Only,1981,127,"Action,Adventure,Thriller",6.7,116900,en,True,28000000.0,195300000.0,12.0
tt0082406,movie,The Fox and the Hound,1981,83,"Adventure,Animation,Drama",7.2,110837,en,True,12000000.0,29800000.0,1.0
tt0082418,movie,Friday the 13th: Part 2,1981,87,"Horror,Mystery,Thriller",6.1,87802,en,True,1250000.0,21724205.0,2.0
tt0082474,movie,The Great Muppet Caper,1981,97,"Adventure,Comedy,Crime",7.1,18426,en,True,14000000.0,31206251.0,2.0
tt0082477,movie,Gregory's Girl,1980,91,"Comedy,Drama,Romance",7.1,10096,en,True,0.0,7710.0,1.0
tt0082495,movie,Halloween II,1981,92,Horror,6.5,112461,en,True,2500000.0,25533818.0,2.0
tt0082509,movie,Heavy Metal,1981,86,"Adventure,Animation,Fantasy",6.6,41837,en,True,9300000.0,20118654.0,1.0
tt0082533,movie,The Howling,1981,91,Horror,6.5,44867,en,True,1000000.0,17985893.0,1.0
tt0082694,movie,The Road Warrior,1981,96,"Action,Adventure,Sci-Fi",7.6,213893,en,True,2000000.0,24600832.0,2.0
tt0082910,movie,Piranha II: The Spawning,1982,94,"Horror,Sci-Fi,Thriller",3.8,10935,en,True,145786.0,0.0,2.0
tt0082971,movie,Raiders of the Lost Ark,1981,115,Adventure,8.4,1113302,en,True,18000000.0,389925971.0,1.0
tt0083109,movie,The Cabbage Soup,1981,102,"Comedy,Sci-Fi",6.5,10671,fr,True,0.0,0.0,1.0
tt0083511,movie,48 Hrs.,1982,96,"Action,Comedy,Crime",6.9,93686,en,True,12000000.0,78868508.0,1.0
tt0083530,movie,Airplane II: The Sequel,1982,85,"Comedy,Sci-Fi",6.2,61125,en,True,15000000.0,27150534.0,2.0
tt0083550,movie,Amityville II: The Possession,1982,104,Horror,5.6,14266,en,True,5000000.0,12534817.0,2.0
tt0083564,movie,Annie,1982,127,"Comedy,Drama,Family",6.6,53699,en,True,35000000.0,57063861.0,1.0
tt0083624,movie,Basket Case,1982,91,"Comedy,Horror",6.2,24214,en,True,35000.0,0.0,1.0
tt0083630,movie,The Beastmaster,1982,118,"Action,Adventure,Fantasy",6.2,27432,en,True,8000000.0,14056528.0,1.0
tt0083658,movie,Blade Runner,1982,117,"Action,Drama,Sci-Fi",8.1,884057,en,True,28000000.0,41722424.0,1.0
tt0083739,movie,Class of 1984,1982,98,"Action,Crime,Drama",6.5,14847,en,True,4300000.0,0.0,1.0
tt0083767,movie,Creepshow,1982,120,"Comedy,Fantasy,Horror",6.8,57915,en,True,8000000.0,21028755.0,1.0
tt0083907,movie,The Evil Dead,1981,85,Horror,7.3,252789,en,True,350000.0,29612367.0,1.0
tt0083908,movie,Evil Under the Sun,1982,117,"Crime,Drama,Mystery",7.1,24086,en,True,10000000.0,6110804.0,2.0
tt0083944,movie,First Blood,1982,93,"Action,Adventure,Thriller",7.7,302760,en,True,15000000.0,125212904.0,1.0
tt0083972,movie,Friday the 13th: Part 3,1982,95,"Horror,Thriller",5.6,68159,en,True,2300000.0,36697702.0,3.0
tt0084021,movie,Grease 2,1982,115,"Comedy,Music,Musical",4.6,41468,en,True,13200000.0,15172313.0,2.0
tt0084296,movie,The Man from Snowy River,1982,102,"Adventure,Drama,Romance",7.2,10848,en,True,3500000.0,20659423.0,1.0
tt0084516,movie,Poltergeist,1982,114,"Horror,Thriller",7.3,195636,en,True,10700000.0,121733131.0,1.0
tt0084522,movie,Porky's,1981,94,Comedy,6.2,49081,en,True,4000000.0,159989673.0,1.0
tt0084602,movie,Rocky III,1982,99,"Drama,Sport",6.9,229703,en,True,17000000.0,125052898.0,3.0
tt0084649,movie,The Secret of NIMH,1982,82,"Adventure,Animation,Drama",7.5,48996,en,True,7000000.0,14665733.0,1.0
tt0084695,movie,The Slumber Party Massacre,1982,77,Horror,5.6,21350,en,True,220000.0,3600000.0,1.0
tt0084726,movie,Star Trek II: The Wrath of Khan,1982,113,"Action,Adventure,Sci-Fi",7.7,136209,en,True,12000000.0,96594943.0,2.0
tt0084745,movie,Swamp Thing,1982,91,"Horror,Sci-Fi",5.3,18737,en,True,3000000.0,0.0,1.0
tt0084787,movie,The Thing,1982,109,"Horror,Mystery,Sci-Fi",8.2,528871,en,True,15000000.0,19629760.0,1.0
tt0084814,movie,Trail of the Pink Panther,1982,96,"Comedy,Crime,Mystery",4.8,12232,en,True,0.0,9056073.0,7.0
tt0084827,movie,Tron,1982,96,"Action,Adventure,Sci-Fi",6.7,146720,en,True,17000000.0,33002371.0,1.0
tt0085127,movie,Project A,1983,105,"Action,Adventure,Comedy",7.2,20546,cn,True,0.0,18044470.0,1.0
tt0085218,movie,Barefoot Gen,1983,83,"Animation,Biography,Drama",8.0,10463,ja,True,0.0,0.0,1.0
tt0085334,movie,A Christmas Story,1983,93,"Comedy,Family",7.9,179705,en,True,3300000.0,20700000.0,1.0
tt0085636,movie,Halloween III: Season of the Witch,1982,98,"Horror,Mystery,Sci-Fi",5.2,67996,en,True,2500000.0,14402425.0,3.0
tt0085750,movie,Jaws 3-D,1983,99,"Adventure,Horror,Thriller",3.8,53002,en,True,20500000.0,87987056.0,3.0
tt0085809,movie,Koyaanisqatsi,1982,86,"Documentary,Music",8.2,44817,en,True,600000.0,3200000.0,1.0
tt0085995,movie,National Lampoon's Vacation,1983,98,"Adventure,Comedy",7.3,128869,en,True,15000000.0,61418063.0,1.0
tt0086006,movie,Never Say Never Again,1983,134,"Action,Adventure,Thriller",6.1,78698,en,True,36000000.0,160000000.0,14.0
tt0086034,movie,Octopussy,1983,131,"Action,Adventure,Thriller",6.5,120369,en,True,27500000.0,187500000.0,13.0
tt0086129,movie,Porky's II: The Next Day,1983,98,Comedy,5.0,13562,en,True,6500000.0,54959266.0,2.0
tt0086154,movie,Psycho II,1983,113,"Crime,Horror,Mystery",6.6,35316,en,True,5000000.0,34725000.0,2.0
tt0086190,movie,Star Wars: Episode VI - Return of the Jedi,1983,131,"Action,Adventure,Fantasy",8.3,1214247,en,True,32350000.0,572700000.0,3.0
tt0086320,movie,Sleepaway Camp,1983,84,Horror,6.2,44189,en,True,350000.0,11000000.0,1.0
tt0086325,movie,Smokey and the Bandit Part 3,1983,85,"Action,Comedy,Crime",3.5,10328,en,True,9000000.0,7000000.0,3.0
tt0086361,movie,Staying Alive,1983,93,"Drama,Music,Romance",4.8,18835,en,True,22000000.0,126041474.0,2.0
tt0086383,movie,Sudden Impact,1983,117,"Action,Crime,Thriller",6.6,52521,en,True,22000000.0,150000000.0,4.0
tt0086393,movie,Superman III,1983,125,"Action,Adventure,Comedy",5.0,80544,en,True,39000000.0,80250623.0,3.0
tt0086425,movie,Terms of Endearment,1983,132,"Comedy,Drama",7.4,70885,en,True,8000000.0,108423749.0,1.0
tt0086567,movie,WarGames,1983,114,"Action,Drama,Sci-Fi",7.1,122290,en,True,12000000.0,124600000.0,1.0
tt0086837,movie,2010: The Year We Make Contact,1984,116,"Adventure,Mystery,Sci-Fi",6.7,61256,en,True,28000000.0,40400000.0,2.0
tt0086927,movie,Bachelor Party,1984,105,Comedy,6.3,43782,en,True,6000000.0,38435947.0,1.0
tt0086960,movie,Beverly Hills Cop,1984,105,"Action,Comedy,Crime",7.4,233149,en,True,14000000.0,316360478.0,1.0
tt0087015,movie,C.H.U.D.,1984,88,"Horror,Sci-Fi",5.6,15466,en,True,1250000.0,3412497.0,1.0
tt0087032,movie,Cannonball Run II,1984,108,"Action,Comedy",5.1,18961,en,True,20000000.0,56278073.0,2.0
tt0087050,movie,Children of the Corn,1984,92,"Horror,Thriller",5.6,62983,en,True,800000.0,14568989.0,1.0
tt0087078,movie,Conan the Destroyer,1984,103,"Action,Adventure,Fantasy",5.9,90831,en,True,18000000.0,31042035.0,2.0
tt0087298,movie,Friday the 13th: The Final Chapter,1984,91,"Horror,Thriller",6.0,66802,en,True,2600000.0,32984636.0,4.0
tt0087332,movie,Ghostbusters,1984,105,"Action,Comedy,Fantasy",7.8,487746,en,True,30000000.0,296640120.0,1.0
tt0087363,movie,Gremlins,1984,106,"Comedy,Fantasy,Horror",7.3,275481,en,True,11000000.0,153083102.0,1.0
tt0087469,movie,Indiana Jones and the Temple of Doom,1984,118,"Action,Adventure",7.5,570137,en,True,28000000.0,333000000.0,2.0
tt0087538,movie,The Karate Kid,1984,126,"Action,Drama,Family",7.3,272531,en,True,8000000.0,91138075.0,1.0
tt0087727,movie,Missing in Action,1984,101,"Action,Adventure,Drama",5.5,18741,en,True,2550000.0,22812411.0,1.0
tt0087755,movie,The Muppets Take Manhattan,1984,94,"Adventure,Comedy,Drama",6.9,24341,en,True,8000000.0,25535829.0,3.0
tt0087800,movie,A Nightmare on Elm Street,1984,91,Horror,7.4,292267,en,True,1800000.0,57004513.0,1.0
tt0087910,movie,The Philadelphia Experiment,1984,102,"Adventure,Drama,Romance",6.1,18238,en,True,9000000.0,8103330.0,1.0
tt0087928,movie,Police Academy,1984,96,Comedy,6.7,149630,en,True,4500000.0,81198894.0,1.0
tt0087957,movie,Purple Rain,1984,111,"Drama,Music,Romance",6.5,26596,en,True,7200000.0,68392977.0,1.0
tt0087995,movie,Repo Man,1984,92,"Comedy,Crime,Sci-Fi",6.8,45664,en,True,1500000.0,2300000.0,1.0
tt0088000,movie,Revenge of the Nerds,1984,90,Comedy,6.6,62453,en,True,6000000.0,40900000.0,1.0
tt0088011,movie,Romancing the Stone,1984,106,"Action,Adventure,Comedy",6.9,112474,en,True,10000000.0,86572238.0,1.0
tt0088117,movie,"Silent Night, Deadly Night",1984,79,"Horror,Thriller",5.8,22288,en,True,1065000.0,2491460.0,1.0
tt0088161,movie,Splash,1984,111,"Comedy,Fantasy,Romance",6.3,88538,en,True,8000000.0,69800000.0,1.0
tt0088170,movie,Star Trek III: The Search for Spock,1984,105,"Action,Adventure,Sci-Fi",6.7,90972,en,True,18000000.0,87000000.0,3.0
tt0088194,movie,Streets of Fire,1984,93,"Action,Crime,Drama",6.7,27569,en,True,14500000.0,8089290.0,1.0
tt0088247,movie,The Terminator,1984,107,"Action,Adventure,Sci-Fi",8.1,1008666,en,True,6400000.0,78371200.0,1.0
tt0088258,movie,This Is Spinal Tap,1984,82,"Comedy,Music",7.9,160767,en,True,2500000.0,6051884.0,1.0
tt0088323,movie,The NeverEnding Story,1984,102,"Adventure,Drama,Family",7.3,171125,de,True,27000000.0,20158808.0,1.0
tt0088708,movie,American Ninja,1985,95,"Action,Adventure,Romance",5.5,18663,en,True,1000000.0,10499694.0,1.0
tt0088748,movie,Asterix Versus Caesar,1985,79,"Adventure,Animation,Comedy",6.8,11478,fr,True,0.0,0.0,4.0
tt0088763,movie,Back to the Future,1985,116,"Adventure,Comedy,Sci-Fi",8.5,1459873,en,True,19000000.0,381109762.0,1.0
tt0088933,movie,Cocoon,1985,117,"Comedy,Drama,Sci-Fi",6.7,73648,en,True,17500000.0,85300000.0,1.0
tt0088944,movie,Commando,1985,90,"Action,Adventure,Thriller",6.7,188409,en,True,10000000.0,57500000.0,1.0
tt0088993,movie,Day of the Dead,1985,101,"Horror,Thriller",7.1,80011,en,True,3750000.0,34000000.0,3.0
tt0089003,movie,Death Wish 3,1985,90,"Action,Crime,Drama",5.8,19297,en,True,9000000.0,16116878.0,3.0
tt0089013,movie,Demons,1985,88,Horror,6.6,29756,it,True,1800000.0,0.0,1.0
tt0089118,movie,F/X,1986,109,"Action,Thriller",6.7,25045,en,True,10000000.0,20603715.0,1.0
tt0089155,movie,Fletch,1985,98,"Comedy,Crime,Mystery",6.9,61616,en,True,8000000.0,59612888.0,1.0
tt0089173,movie,Friday the 13th: A New Beginning,1985,92,"Horror,Mystery,Thriller",4.8,49744,en,True,2200000.0,21930715.0,5.0
tt0089175,movie,Fright Night,1985,106,Horror,7.0,88505,en,True,9000000.0,24922237.0,1.0
tt0089200,movie,Ghoulies,1984,81,"Comedy,Fantasy,Horror",4.2,11577,en,True,5500000.0,35000000.0,1.0
tt0089280,movie,Hobgoblins,1988,88,"Comedy,Horror,Sci-Fi",2.3,12777,en,True,15000.0,0.0,1.0
tt0089370,movie,The Jewel of the Nile,1985,106,"Action,Adventure,Comedy",6.1,66425,en,True,25000000.0,96800000.0,2.0
tt0089374,movie,Police Story,1985,100,"Action,Comedy,Crime",7.5,46645,cn,True,0.0,18724000.0,1.0
tt0089421,movie,King Solomon's Mines,1985,100,"Action,Adventure,Comedy",5.2,16757,en,True,12500000.0,15057465.0,1.0
tt0089530,movie,Mad Max: Beyond Thunderdome,1985,107,"Action,Adventure,Sci-Fi",6.2,162716,en,True,10000000.0,36230219.0,3.0
tt0089604,movie,Missing in Action 2: The Beginning,1985,100,"Action,Drama,Thriller",5.4,10556,en,True,2410000.0,10755447.0,2.0
tt0089670,movie,National Lampoon's European Vacation,1985,95,"Adventure,Comedy",6.2,75147,en,True,17000000.0,49364621.0,2.0
tt0089686,movie,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,87,Horror,5.5,86507,en,True,3000000.0,30000121.0,2.0
tt0089695,movie,"No Retreat, No Surrender",1986,85,"Action,Comedy,Crime",5.6,20669,en,True,0.0,4662137.0,1.0
tt0089791,movie,Pee-wee's Big Adventure,1985,91,"Adventure,Comedy,Family",7.1,63672,en,True,6000000.0,40900000.0,1.0
tt0089822,movie,Police Academy 2: Their First Assignment,1985,87,Comedy,5.8,63638,en,True,7600000.0,55600000.0,2.0
tt0089880,movie,Rambo: First Blood Part II,1985,96,"Action,Adventure,Thriller",6.5,196714,en,True,44000000.0,300400432.0,2.0
tt0089885,movie,Re-Animator,1985,84,"Comedy,Horror,Sci-Fi",7.1,78947,en,True,900000.0,2027771.0,1.0
tt0089907,movie,The Return of the Living Dead,1985,91,"Comedy,Horror,Sci-Fi",7.3,77989,en,True,4000000.0,14241310.0,1.0
tt0089927,movie,Rocky IV,1985,91,"Drama,Sport",6.9,246551,en,True,31000000.0,300473716.0,4.0
tt0090060,movie,St. Elmo's Fire,1985,108,"Drama,Romance",6.4,50761,en,True,10000000.0,37803872.0,1.0
tt0090142,movie,Teen Wolf,1985,91,"Comedy,Fantasy,Romance",6.1,65859,en,True,1200000.0,80000000.0,1.0
tt0090190,movie,The Toxic Avenger,1984,82,"Action,Comedy,Horror",6.2,36069,en,True,500000.0,800000.0,1.0
tt0090248,movie,Vampire Hunter D,1985,80,"Action,Animation,Fantasy",7.0,19227,ja,True,0.0,0.0,1.0
tt0090264,movie,A View to a Kill,1985,131,"Action,Adventure,Thriller",6.3,113250,en,True,30000000.0,152427960.0,15.0
tt0090555,movie,Crocodile Dundee,1986,97,"Adventure,Comedy",6.7,124746,en,True,5000000.0,328203506.0,1.0
tt0090605,movie,Aliens,1986,137,"Action,Adventure,Horror",8.4,842373,en,True,18500000.0,183316455.0,2.0
tt0090633,movie,An American Tail,1986,80,"Adventure,Animation,Comedy",6.9,61761,en,True,9000000.0,84542002.0,1.0
tt0090667,movie,Asterix in Britain,1986,79,"Adventure,Animation,Comedy",7.1,13619,fr,True,0.0,0.0,5.0
tt0090849,movie,Class of Nuke 'Em High,1986,85,"Comedy,Horror,Sci-Fi",5.6,10559,en,True,2000000.0,0.0,1.0
tt0090863,movie,The Color of Money,1986,119,"Drama,Sport",7.0,101794,en,True,13800000.0,52293982.0,2.0
tt0090887,movie,Critters,1986,86,"Comedy,Horror,Sci-Fi",6.1,41613,en,True,2000000.0,13167232.0,1.0
tt0090927,movie,The Delta Force,1986,125,"Action,Adventure,Drama",5.7,24511,en,True,9000000.0,17768900.0,1.0
tt0090930,movie,Demons 2,1986,92,Horror,5.9,13385,it,True,1500000.0,0.0,2.0
tt0091064,movie,The Fly,1986,96,"Drama,Horror,Sci-Fi",7.6,225447,en,True,15000000.0,60629159.0,1.0
tt0091080,movie,Friday the 13th Part VI: Jason Lives,1986,86,"Horror,Thriller",6.0,57661,en,True,3000000.0,19476736.0,6.0
tt0091203,movie,Highlander,1986,110,"Action,Adventure,Fantasy",7.0,159650,en,True,19000000.0,12900000.0,1.0
tt0091209,movie,The Hitcher,1986,97,"Mystery,Thriller",7.2,59369,en,True,6000000.0,5844868.0,1.0
tt0091223,movie,House,1985,93,"Comedy,Fantasy,Horror",6.1,32925,en,True,3000000.0,19444631.0,1.0
tt0091278,movie,Iron Eagle,1986,117,"Action,Thriller,War",5.6,17176,en,True,18000000.0,24159872.0,1.0
tt0091288,movie,Jean de Florette,1986,120,Drama,8.1,29454,fr,True,4940939.0,0.0,1.0
tt0091326,movie,The Karate Kid Part II,1986,113,"Action,Family,Sport",6.2,110122,en,True,13000000.0,115103979.0,2.0
tt0091431,movie,Armour of God,1986,88,"Action,Adventure,Comedy",6.9,24474,cn,True,0.0,16300000.0,1.0
tt0091480,movie,Manon of the Spring,1986,113,Drama,8.0,25845,fr,True,0.0,0.0,2.0
tt0091635,movie,9½ Weeks,1986,117,"Drama,Romance",5.9,47150,en,True,17000000.0,6740470.0,1.0
tt0091777,movie,Police Academy 3: Back in Training,1986,83,Comedy,5.4,52115,en,True,12000000.0,107600000.0,3.0
tt0091778,movie,Poltergeist II: The Other Side,1986,91,Horror,5.7,32915,en,True,19000000.0,40996665.0,2.0
tt0091799,movie,Psycho III,1986,93,"Horror,Mystery,Thriller",5.5,18471,en,True,8400000.0,14481606.0,3.0
tt0091949,movie,Short Circuit,1986,98,"Comedy,Family,Sci-Fi",6.6,70937,en,True,10000000.0,40697761.0,1.0
tt0092007,movie,Star Trek IV: The Voyage Home,1986,119,"Adventure,Comedy,Sci-Fi",7.3,96976,en,True,21000000.0,133000000.0,4.0
tt0092076,movie,The Texas Chainsaw Massacre 2,1986,101,"Comedy,Horror",5.6,44027,en,True,4500000.0,8027706.0,2.0
tt0092099,movie,Top Gun,1986,109,"Action,Drama",7.0,556069,en,True,15000000.0,356830601.0,1.0
tt0092115,movie,Troll,1986,82,"Comedy,Fantasy,Horror",4.6,12856,en,True,1100000.0,5450815.0,1.0
tt0092263,movie,A Better Tomorrow,1986,95,"Action,Crime,Drama",7.4,29204,cn,True,1402445.0,4459629.0,1.0
tt0092493,movie,Crocodile Dundee II,1988,111,"Action,Adventure,Comedy",5.7,64562,en,True,14000000.0,239606210.0,2.0
tt0092501,movie,Project A 2,1987,101,"Action,Comedy,Crime",7.0,12629,cn,True,0.0,18681490.0,2.0
tt0092534,movie,Allan Quatermain and the Lost City of Gold,1986,99,"Action,Adventure,Comedy",4.6,11556,en,True,0.0,3751285.0,2.0
tt0092548,movie,American Ninja 2: The Confrontation,1987,90,"Action,Comedy,Drama",5.0,10751,en,True,350000.0,4000000.0,2.0
tt0092644,movie,Beverly Hills Cop II,1987,103,"Action,Comedy,Crime",6.6,147478,en,True,28000000.0,299965036.0,2.0
tt0092675,movie,Bloodsport,1988,92,"Action,Drama,Sport",6.8,103674,en,True,1500000.0,63500000.0,1.0
tt0092695,movie,The Brave Little Toaster,1987,90,"Adventure,Animation,Family",7.2,29634,en,True,2300000.0,2300000.0,1.0
tt0092796,movie,Creepshow 2,1987,92,"Fantasy,Horror",6.1,30954,en,True,3500000.0,14000000.0,2.0
tt0092857,movie,Death Wish 4: The Crackdown,1987,99,"Action,Crime,Drama",5.5,12532,en,True,5000000.0,6880310.0,4.0
tt0092890,movie,Dirty Dancing,1987,100,"Drama,Music,Romance",7.1,281488,en,True,6000000.0,214577242.0,1.0
tt0092974,movie,Ernest Goes to Camp,1987,92,"Comedy,Family",5.5,13377,en,True,3000000.0,23509382.0,1.0
tt0092991,movie,Evil Dead II,1987,84,"Comedy,Horror",7.6,197304,en,True,3500000.0,10900000.0,2.0
tt0093075,movie,The Gate,1987,85,"Fantasy,Horror",6.1,21923,en,True,2500000.0,13539458.0,1.0
tt0093177,movie,Hellraiser,1987,94,"Horror,Thriller",6.9,154474,en,True,1000000.0,14580380.0,1.0
tt0093185,movie,The Hidden,1987,97,"Crime,Horror,Sci-Fi",7.0,25752,en,True,5000000.0,9747988.0,1.0
tt0093191,movie,Wings of Desire,1987,128,"Drama,Fantasy,Romance",7.9,84261,de,True,2500000.0,3548590.0,1.0
tt0093209,movie,Hope and Glory,1987,113,"Comedy,Drama,Romance",7.3,15927,en,True,0.0,0.0,1.0
tt0093220,movie,House II: The Second Story,1987,88,"Comedy,Fantasy,Horror",5.4,13376,en,True,3000000.0,10000000.0,2.0
tt0093300,movie,Jaws: The Revenge,1987,89,"Adventure,Horror,Thriller",3.1,52658,en,True,23000000.0,51881012.0,4.0
tt0093409,movie,Lethal Weapon,1987,109,"Action,Crime,Thriller",7.6,296863,en,True,15000000.0,120207127.0,1.0
tt0093428,movie,The Living Daylights,1987,130,"Action,Adventure,Thriller",6.7,115119,en,True,40000000.0,191185897.0,16.0
tt0093437,movie,The Lost Boys,1987,97,"Comedy,Horror",7.2,178527,en,True,8500000.0,32222567.0,1.0
tt0093493,movie,Mannequin,1987,90,"Comedy,Fantasy,Romance",6.0,39913,en,True,6000000.0,42700000.0,1.0
tt0093608,movie,Nekromantik,1988,71,Horror,4.8,12299,de,True,0.0,0.0,1.0
tt0093624,movie,Night of the Demons,1988,90,"Comedy,Fantasy,Horror",6.1,21854,en,True,1200000.0,3109904.0,1.0
tt0093629,movie,A Nightmare on Elm Street 3: Dream Warriors,1987,96,"Fantasy,Horror",6.7,100257,en,True,4450000.0,44793222.0,3.0
tt0093756,movie,Police Academy 4: Citizens on Patrol,1987,88,"Comedy,Crime",5.0,48774,en,True,17000000.0,76800000.0,4.0
tt0093773,movie,Predator,1987,107,"Action,Adventure,Horror",7.8,502843,en,True,15000000.0,98267558.0,1.0
tt0093857,movie,Revenge of the Nerds II: Nerds in Paradise,1987,88,Comedy,5.1,16340,en,True,10000000.0,30142033.0,2.0
tt0093870,movie,RoboCop,1987,102,"Action,Crime,Sci-Fi",7.6,309898,en,True,13000000.0,53424681.0,1.0
tt0093974,movie,"Silent Night, Deadly Night Part 2",1987,88,"Horror,Thriller",3.9,10533,en,True,250000.0,154323.0,2.0
tt0093978,movie,A Chinese Ghost Story,1987,98,"Action,Fantasy,Horror",7.3,12718,cn,True,1250000.0,0.0,1.0
tt0094012,movie,Spaceballs,1987,96,"Adventure,Comedy,Sci-Fi",7.1,227283,en,True,22700000.0,38120460.0,1.0
tt0094025,movie,Stakeout,1987,117,"Action,Comedy,Crime",6.7,30502,en,True,14500000.0,65673233.0,1.0
tt0094035,movie,The Stepfather,1987,89,"Horror,Thriller",6.7,20867,en,True,1200000.0,2488740.0,1.0
tt0094074,movie,Superman IV: The Quest for Peace,1987,90,"Action,Adventure,Sci-Fi",3.8,57694,en,True,17000000.0,36700000.0,4.0
tt0094118,movie,Teen Wolf Too,1987,95,"Comedy,Fantasy",3.5,13217,en,True,3000000.0,7900000.0,2.0
tt0094137,movie,Three Men and a Baby,1987,102,"Comedy,Drama,Family",6.1,61800,en,True,11000000.0,242780960.0,1.0
tt0094291,movie,Wall Street,1987,126,"Crime,Drama",7.3,175179,en,True,15000000.0,43900000.0,1.0
